file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	THE REPUBLIC	22	159	0.6892727272727274	0.44025157232704404	0.13636363636363635	0.11601457455584406	0.6363636363636364
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	"There Was a Little Girl"	12	96	0.6523404255319148	0.4895833333333333	0.25	0.24473625259314022	0.0
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	Christmas Bells	35	190	0.7117730496453901	0.43157894736842106	0.2857142857142857	0.3332871620839487	0.8235294117647058
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	The Three Kings	70	549	0.7530800000000001	0.4644808743169399	0.24285714285714285	0.16859575857592843	0.8148148148148148
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	The Children's Hour	40	249	0.7759	0.5020080321285141	0.125	0.16258861429716598	0.9375
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	Maidenhood	48	269	0.8353636363636364	0.3680297397769517	0.0625	0.1454745424598353	0.5
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	ENDYMION	36	197	0.8263513513513513	0.39593908629441626	0.08333333333333333	0.17204650534085253	0.7647058823529411
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	SERENADE	24	83	0.5876470588235294	0.30120481927710846	0.16666666666666666	0.4570379936961604	0.1
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	Hymn to the Night	24	152	0.7730097087378641	0.4605263157894737	0.20833333333333334	0.3011979774278841	0.5833333333333334
eng_american_henry_wadsworth_longfellow.txt	Henry Wadsworth Longfellow (1807-1882)	Flowers	60	415	0.7880874316939891	0.41686746987951806	0.08333333333333333	0.14999879033721364	0.7407407407407407
eng_american_j_e_carnes.txt	J. E. Carnes	CAMPAIGN BALLAD	61	642	0.8276222596964586	0.37850467289719625	0.13114754098360656	0.17929695378849436	0.5
eng_american_james_aldrich.txt	James Aldrich	A Death-bed	8	44	0.8181818181818182	0.45454545454545453	0.25	0.2874797872880345	0.25
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	Bereaved	12	91	0.7890476190476191	0.46153846153846156	0.16666666666666666	0.1692867322844872	0.8333333333333334
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	The Absence of Little Wesley	24	272	0.8339910313901345	0.3897058823529412	0.2916666666666667	0.1315334104411641	1.0
