file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_american_a_e_blackmar.txt	A. E. Blackmar	"ALLONS ENFANS."	39	263	0.7157943925233645	0.33460076045627374	0.15384615384615385	0.29793974181231536	0.7857142857142857
eng_american_a_pender.txt	A. Pender	GOOBER PEAS	18	152	0.7953398058252428	0.375	0.1111111111111111	0.23092011545768742	0.4444444444444444
eng_american_alex_b_meek.txt	Alex. B. Meek	WOULD'ST THOU HAVE ME LOVE THEE?	40	234	0.8512432432432432	0.3333333333333333	0.125	0.1458010436686494	0.6842105263157895
eng_american_basil_duke.txt	Basil Duke	MORGAN'S WAR-SONG  [air: A combination of the "Marseillaise" and the "Old Granite State]	40	319	0.7897777777777778	0.4263322884012539	0.075	0.3215115243384387	0.631578947368421
eng_american_c_a_warfield.txt	C. A. Warfield	THE SOUTHRON'S CHANT OF DEFIANCE	40	187	0.81	0.48663101604278075	0.1	0.35596661477310415	0.42105263157894735
eng_american_c_a_warfield.txt	C. A. Warfield	MANASSAS	32	151	0.8249019607843138	0.4370860927152318	0.21875	0.3483594789360903	0.5
eng_american_c_a_warfield.txt	C. A. Warfield	BEAUREGARD	32	142	0.8249462365591398	0.39436619718309857	0.15625	0.43251133895166444	0.3333333333333333
eng_american_celia_thaxter.txt	Celia Thaxter (1835-1894)	NIKOLINA	12	99	0.8628	0.3838383838383838	0.16666666666666666	0.1494812988580681	0.6
eng_american_celia_thaxter.txt	Celia Thaxter (1835-1894)	LITTLE GUSTAVA	45	328	0.7821505376344086	0.38414634146341464	0.15555555555555556	0.23817899056416825	0.7647058823529411
eng_american_celia_thaxter.txt	Celia Thaxter (1835-1894)	COMPENSATION	32	261	0.8102830188679245	0.3793103448275862	0.1875	0.11817147304413243	0.6875
eng_american_celia_thaxter.txt	Celia Thaxter (1835-1894)	THE SANDPIPER	32	207	0.8413924050632912	0.41545893719806765	0.15625	0.14960253688117897	1.0
eng_american_clement_clarke_moore.txt	Clement Clarke Moore (1779-1863)	A Visit From Saint Nicholas	56	540	0.7589002036659878	0.4888888888888889	0.21428571428571427	0.11499388663896314	0.5925925925925926
eng_american_e_m_thompson.txt	E. M. Thompson	THE SOUTH OUR COUNTRY	32	290	0.8297095435684647	0.42758620689655175	0.21875	0.14839610200931044	0.3333333333333333
eng_american_edwin_hobby.txt	Edwin Hobby	TO THE BELOVED MEMORY OF MAJ.-GEN. TOM GREEN	113	852	0.8184059775840598	0.4307511737089202	0.13274336283185842	0.21249642633260016	0.625
eng_american_f_j_child.txt	F. J. Child	OVERTURES FROM RICHMOND	80	459	0.5219024390243903	0.19825708061002179	0.25	0.37256356217976533	1.0
