song	step	measured	harness_commit	verb	exit	fact	value
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:coup~two	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:coup~ado	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:coup~guru	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:coup~tattoo	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:rendezvous~shoe	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:rendezvous~two	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:rendezvous~ado	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:rendezvous~guru	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:rendezvous~tattoo	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:shoe~two	BANNED: MODAL_RHYME
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:shoe~ado	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:shoe~guru	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:shoe~tattoo	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:two~ado	BANNED: HOMEOTELEUTON
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:two~guru	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:two~tattoo	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:ado~guru	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:ado~tattoo	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	pair:guru~tattoo	CLEAN
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	banned	5
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	refused	0
crooked_waltz	2	2026-08-25	75346c5-WORKING	screen	0	clean_or_non_rhyme	40
crooked_waltz	3	2026-08-25	1feb30c	plan	0	form	verse-chorus
crooked_waltz	3	2026-08-25	1feb30c	plan	0	seed	4
crooked_waltz	3	2026-08-25	1feb30c	plan	0	lines	32
crooked_waltz	3	2026-08-25	1feb30c	plan	0	sections	6
crooked_waltz	3	2026-08-25	1feb30c	plan	0	pattern	bridge-build-prechorus-chorus-chorus-verse
crooked_waltz	3	2026-08-25	1feb30c	plan	0	meter	2/4 as (2,)
crooked_waltz	3	2026-08-25	1feb30c	plan	0	subdivision	4
crooked_waltz	3	2026-08-25	1feb30c	plan	0	groups	1.endword,3.headrime,4.headrime,6;5.T4,7.T3;1.headrime,2.T4,4.T4,6.T3,7.headrime;5.endword,6.T1,7.T2;1.T4,5.T1,6.T2,7;5.T2,7.T4;9.headrime,16.endword;10.endword,11.T1,12,13.endword,15.T4,18.endword;8.headrime,10.T2,11.endword,12.headrime,13.headrime,14.T2,15.T2,16.head,17.headrime,18.headrime;8.T4,10.T4,11.T3,15.T3,16.T3,17.T2,18.T3;16.T4,17.T3;8.T3,16.T2;8.endword,17.T4;19.endword,20.T1,21;20.T3,21.headrime;19.T4,20.endword;20.T4,21.T4;22.T4,23.T1;22.T2,23;22.T1,23.T3;26.T2,28.T1;27,29.head;30.T2,31,32.T3;26.head,27.headrime,28.T3,29.T4,30.head,31.T1;26.T4,27.T4,29,30.T3,31.T4,32.T2;26.endword,30.endword;3,4
crooked_waltz	3	2026-08-25	1feb30c	plan	0	returns	22,24;23,25
crooked_waltz	4	2026-08-25	6d79e08	plan	0	form	verse-chorus
crooked_waltz	4	2026-08-25	6d79e08	plan	0	seed	4
crooked_waltz	4	2026-08-25	6d79e08	plan	0	lines	32
crooked_waltz	4	2026-08-25	6d79e08	plan	0	sections	6
crooked_waltz	4	2026-08-25	6d79e08	plan	0	pattern	bridge-build-prechorus-chorus-chorus-verse
crooked_waltz	4	2026-08-25	6d79e08	plan	0	meter	2/4 as (2,)
crooked_waltz	4	2026-08-25	6d79e08	plan	0	subdivision	4
crooked_waltz	4	2026-08-25	6d79e08	plan	0	groups	1.endword,3.headrime,4.headrime,6;5.T4,7.T3;1.headrime,2.T4,4.T4,6.T3,7.headrime;5.endword,6.T1,7.T2;1.T4,5.T1,6.T2,7;5.T2,7.T4;9.headrime,16.endword;10.endword,11.T1,12,13.endword,15.T4,18.endword;8.headrime,10.T2,11.endword,12.headrime,13.headrime,14.T2,15.T2,16.head,17.headrime,18.headrime;8.T4,10.T4,11.T3,15.T3,16.T3,17.T2,18.T3;16.T4,17.T3;8.T3,16.T2;8.endword,17.T4;19.endword,20.T1,21;20.T3,21.headrime;19.T4,20.endword;20.T4,21.T4;22.T4,23.T1;22.T2,23;22.T1,23.T3;26.T2,28.T1;27,29.head;30.T2,31,32.T3;26.head,27.headrime,28.T3,29.T4,30.head,31.T1;26.T4,27.T4,29,30.T3,31.T4,32.T2;26.endword,30.endword;3,4
crooked_waltz	4	2026-08-25	6d79e08	plan	0	returns	22,24;23,25
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~weight	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~fete	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~great	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~straight	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~late	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:weight~fete	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:weight~great	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:weight~straight	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:weight~late	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~great	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~straight	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~late	CLEAN
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:great~straight	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:great~late	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	pair:straight~late	BANNED: MODAL_RHYME
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	banned	7
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	5	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	8
crooked_waltz	6	2026-08-25	6d79e08-WORKING	screen	0	pair:tell~tall	CLEAN
crooked_waltz	6	2026-08-25	6d79e08-WORKING	screen	0	pair:tell~toll	CLEAN
crooked_waltz	6	2026-08-25	6d79e08-WORKING	screen	0	pair:tall~toll	CLEAN
crooked_waltz	6	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	6	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	6	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	3
crooked_waltz	7	2026-08-25	6d79e08-WORKING	screen	0	pair:edge~etch	CLEAN
crooked_waltz	7	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	7	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	7	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	8	2026-08-25	6d79e08-WORKING	screen	0	pair:tray~trade	CLEAN
crooked_waltz	8	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	8	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	8	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	9	2026-08-25	6d79e08-WORKING	screen	0	pair:round~crowned	BANNED: MODAL_RHYME
crooked_waltz	9	2026-08-25	6d79e08-WORKING	screen	0	banned	1
crooked_waltz	9	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	9	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	0
crooked_waltz	10	2026-08-25	6d79e08-WORKING	screen	0	pair:fair~square	BANNED: MODAL_RHYME
crooked_waltz	10	2026-08-25	6d79e08-WORKING	screen	0	banned	1
crooked_waltz	10	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	10	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	0
crooked_waltz	11	2026-08-25	6d79e08-WORKING	screen	0	pair:straight~parade	CLEAN
crooked_waltz	11	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	11	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	11	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~trait	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~gate	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~fate	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~crate	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~eight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~fete	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~great	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~straight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~bait	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~late	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:wait~weight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~gate	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~fate	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~crate	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~eight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~fete	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~great	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~straight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~bait	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~late	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:trait~weight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~fate	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~crate	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~eight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~fete	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~great	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~straight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~bait	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~late	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:gate~weight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~crate	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~eight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~fete	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~great	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~straight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~bait	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~late	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fate~weight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~eight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~fete	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~great	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~straight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~bait	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~late	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:crate~weight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:eight~fete	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:eight~great	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:eight~straight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:eight~bait	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:eight~late	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:eight~weight	BANNED: HOMEOTELEUTON
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~great	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~straight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~bait	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~late	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:fete~weight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:great~straight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:great~bait	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:great~late	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:great~weight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:straight~bait	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:straight~late	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:straight~weight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~late	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:bait~weight	CLEAN
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	pair:late~weight	BANNED: MODAL_RHYME
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	banned	31
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	12	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	35
crooked_waltz	13	2026-08-25	6d79e08-WORKING	screen	0	pair:prize~eyes	BANNED: MODAL_RHYME
crooked_waltz	13	2026-08-25	6d79e08-WORKING	screen	0	banned	1
crooked_waltz	13	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	13	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	0
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sky~tie	BANNED: MODAL_RHYME
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sky~sigh	BANNED: MODAL_RHYME
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sky~guy	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sky~bonsai	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sky~eye	BANNED: MODAL_RHYME
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:tie~sigh	BANNED: MODAL_RHYME
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:tie~guy	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:tie~bonsai	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:tie~eye	BANNED: MODAL_RHYME
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sigh~guy	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sigh~bonsai	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:sigh~eye	BANNED: MODAL_RHYME
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:guy~bonsai	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:guy~eye	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	pair:bonsai~eye	CLEAN
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	banned	6
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	14	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	9
crooked_waltz	15	2026-08-25	6d79e08-WORKING	screen	0	pair:stall~shawl	CLEAN
crooked_waltz	15	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	15	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	15	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	16	2026-08-25	6d79e08-WORKING	screen	0	pair:sigh~lullaby	BANNED: MODAL_RHYME
crooked_waltz	16	2026-08-25	6d79e08-WORKING	screen	0	banned	1
crooked_waltz	16	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	16	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	0
crooked_waltz	17	2026-08-25	6d79e08-WORKING	screen	0	pair:wide~white	CLEAN
crooked_waltz	17	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	17	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	17	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	18	2026-08-25	6d79e08-WORKING	screen	0	pair:stir~carpenter	CLEAN
crooked_waltz	18	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	18	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	18	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	mandate_groups	17
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	lines	17
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	mandated_pairs	47
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	mandate_source	declared
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	md5	29697fccfe8d
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	briefed	16
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	per_line_flag	0
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	per_line_note	50
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	whole_draft	9
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	whole_draft_flag	0
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:COUNT_IS_A_LOWER_BOUND	NOTE x1
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:CROWDED	NOTE x3
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:FUNCTION_UNDECLARED	NOTE x1
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:HOOK_UNDECLARED	NOTE x1
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:LATE_ENTRY	NOTE x8
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:MODAL_RHYME	NOTE x1
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:NO_SETTING	NOTE x1
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:PROMINENCE_CANNOT_ALIGN	NOTE x16
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:PROMINENCE_EXCEEDS_HEADS	NOTE x16
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:RETURN_NEVER_RETURNS	NOTE x2
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:SINGLE_INSTANCE	NOTE x3
crooked_waltz	19	2026-08-25	6d79e08-WORKING	song	3	finding:SPARSE	NOTE x6
crooked_waltz	20	2026-08-25	6d79e08-WORKING	screen	0	pair:pylons~sky	CLEAN
crooked_waltz	20	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	20	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	20	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	21	2026-08-25	6d79e08-WORKING	screen	0	pair:pylons~guy	CLEAN
crooked_waltz	21	2026-08-25	6d79e08-WORKING	screen	0	banned	0
crooked_waltz	21	2026-08-25	6d79e08-WORKING	screen	0	refused	0
crooked_waltz	21	2026-08-25	6d79e08-WORKING	screen	0	clean_or_non_rhyme	1
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	mandate_groups	17
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	lines	17
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	mandated_pairs	47
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	mandate_source	declared
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	md5	2673775a65a1
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	briefed	16
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	per_line_flag	0
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	per_line_note	49
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	whole_draft	9
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	whole_draft_flag	0
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:COUNT_IS_A_LOWER_BOUND	NOTE x1
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:CROWDED	NOTE x3
