file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_hbv_john_addington_symonds.txt	John Addington Symonds (1840-1893)	Night	14	111	0.8780645161290322	0.3063063063063063	0.07142857142857142	0.1212038202439073	0.6
eng_hbv_john_clerk.txt	John Clerk (1684-1755)	"O MERRY MAY THE MAID BE"	40	246	0.8123857868020304	0.4065040650406504	0.2	0.1777533813359898	0.6923076923076923
eng_hbv_john_francis_waller.txt	John Francis Waller (1810-1894)	KITTY NEIL	32	306	0.8331517509727626	0.4117647058823529	0.09375	0.12310502654763905	0.42857142857142855
eng_hbv_john_kendrick_bangs.txt	John Kendrick Bangs (1862-1922)	The Little Elf	8	51	0.74	0.5294117647058824	0.25	0.1742783219081488	1.0
eng_hbv_john_williamson_palmer.txt	John Williamson Palmer (1825-1906)	For Charlie's Sake	81	524	0.8124631578947369	0.4217557251908397	0.12345679012345678	0.15757859048353448	0.6842105263157895
eng_hbv_joseph_blanco_white.txt	Joseph Blanco White (1775-1841)	To Night	14	111	0.8622580645161291	0.34234234234234234	0.07142857142857142	0.1007237827702608	0.8571428571428571
eng_hbv_julia_fletcher_carney.txt	Julia Fletcher Carney (1823-1908)	Little Things	16	65	0.71375	0.36923076923076925	0.25	0.16208698081311906	0.75
eng_hbv_langdon_smith.txt	Langdon Smith (1858-1908)	Evolution	108	752	0.7626173541963016	0.4587765957446808	0.23148148148148148	0.20303547536162037	0.6521739130434783
eng_hbv_margaret_sangster.txt	Margaret Sangster (1838-1912)	The Building of the Nest	24	159	0.8009090909090909	0.4528301886792453	0.16666666666666666	0.23389124505392517	0.75
eng_hbv_margaret_sangster.txt	Margaret Sangster (1838-1912)	"Are the Children at Home?"	64	375	0.8304294478527608	0.45066666666666666	0.1875	0.16902118320084608	0.8
eng_hbv_marjorie_l_c_pickthall.txt	Marjorie L. C. Pickthall (1883-1922)	A Child's Song of Christmas	20	129	0.78575	0.4263565891472868	0.15	0.13404353849450062	0.7
eng_hbv_marjorie_l_c_pickthall.txt	Marjorie L. C. Pickthall (1883-1922)	THE LOVERS OF MARCHAID	28	295	0.8095934959349593	0.45084745762711864	0.14285714285714285	0.13878426832003332	0.7692307692307693
eng_hbv_mary_f_butts.txt	Mary F. Butts (1836-1902)	Trot, Trot!	20	105	0.6446428571428572	0.3523809523809524	0.3	0.20756661635907972	0.7777777777777778
eng_hbv_mathilde_blind.txt	Mathilde Blind (1841-1896)	April Rain	21	127	0.7266666666666667	0.3700787401574803	0.2857142857142857	0.2252023566311038	0.5
eng_hbv_mirabeau_bonaparte_lamar.txt	Mirabeau Bonaparte Lamar (1798-1859)	THE DAUGHTER OF MENDOZA	32	189	0.7661428571428571	0.43915343915343913	0.28125	0.24047946846550472	0.3125
eng_hbv_paul_hamilton_hayne.txt	Paul Hamilton Hayne (1830-1886)	"A LITTLE WHILE I FAIN WOULD LINGER YET"	30	246	0.7634517766497462	0.4024390243902439	0.43333333333333335	0.10327619737794917	0.9285714285714286
eng_hbv_paul_hamilton_hayne.txt	Paul Hamilton Hayne (1830-1886)	THE ROSE AND THORN	24	150	0.8900990099009901	0.38	0.25	0.15545290853384772	0.9166666666666666
eng_hbv_paul_hamilton_hayne.txt	Paul Hamilton Hayne (1830-1886)	Aspects of the Pines	20	149	0.8824	0.3691275167785235	0.1	0.1306571968720254	0.375
eng_hbv_phillips_brooks.txt	Phillips Brooks (1835-1893)	'O Little Town of Bethlehem"	32	172	0.8147967479674797	0.3953488372093023	0.21875	0.21187054835219302	0.9230769230769231
eng_hbv_richard_doddridge_blackmore.txt	Richard Doddridge Blackmore (1825-1900)	"YES"	40	194	0.7691034482758621	0.4072164948453608	0.1	0.2130674797736847	0.7368421052631579
eng_hbv_richard_ryan.txt	Richard Ryan (1796-1849)	"O, SAW YE THE LASS"	16	152	0.7442718446601941	0.4276315789473684	0.125	0.128920512778062	1.0
eng_hbv_rosamund_marriott_watson.txt	Rosamund Marriott Watson (1863-1911)	Ave Atque Vale	24	166	0.8393162393162393	0.4457831325301205	0.08333333333333333	0.27658410321081917	0.6363636363636364
