file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_american_a_f_leonard.txt	A. F. Leonard	LAND OF THE SOUTH  [air: Friend of My Soul]	24	131	0.8090243902439025	0.366412213740458	0.08333333333333333	0.2304028743936881	0.5
eng_american_a_pender.txt	A. Pender	GOOBER PEAS	18	152	0.7953398058252428	0.375	0.1111111111111111	0.23092011545768742	0.4444444444444444
eng_american_albert_pike.txt	Albert Pike	DIXIE	42	238	0.8068783068783069	0.3445378151260504	0.11904761904761904	0.1950955759032588	0.2777777777777778
eng_american_albert_pike.txt	Albert Pike	BUENA VISTA	96	1000	0.8483070452155625	0.348	0.20833333333333334	0.1449371028678341	0.5555555555555556
eng_american_ann_taylor.txt	Ann Taylor (1782-1866)	THE COW	12	69	0.774	0.37681159420289856	0.25	0.12551092808470124	0.6666666666666666
eng_american_ann_taylor.txt	Ann Taylor (1782-1866)	THE PIN	36	209	0.8442500000000001	0.3923444976076555	0.08333333333333333	0.1939422794211602	0.5882352941176471
eng_american_ann_taylor.txt	Ann Taylor (1782-1866)	JANE AND ELIZA	28	252	0.8261083743842363	0.4365079365079365	0.21428571428571427	0.13280317881493262	0.7142857142857143
eng_american_ann_taylor.txt	Ann Taylor (1782-1866)	MEDDLESOME MATTY	54	315	0.834812030075188	0.4253968253968254	0.12962962962962962	0.19448169387297273	0.5769230769230769
eng_american_basil_duke.txt	Basil Duke	MORGAN'S WAR-SONG  [air: A combination of the "Marseillaise" and the "Old Granite State]	40	319	0.7897777777777778	0.4263322884012539	0.075	0.3215115243384387	0.631578947368421
eng_american_bret_harte.txt	Bret Harte	JOHN BURNS OF GETTYSBURG	111	772	0.8274688796680498	0.43523316062176165	0.12612612612612611	0.1671793856726913	0.5306122448979592
eng_american_bret_harte.txt	Bret Harte	THE RÉVEILLE	36	190	0.775886524822695	0.3894736842105263	0.08333333333333333	0.47810799786003216	0.42857142857142855
eng_american_bret_harte.txt	Bret Harte	“HOW ARE YOU, SANITARY?”	32	157	0.8494444444444444	0.3375796178343949	0.0625	0.2898614077193058	0.5333333333333333
